"video_url","image","duration","title","channel","style-scope 5","watch_time","posted_date","channed_status"
"https://www.youtube.com/watch?v=_wp9LE0ywm8","https://i.ytimg.com/vi/_wp9LE0ywm8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDWXuAlPgBxRgSzKStsxhmNgaYs6g","15:35","Create and use a Progress Bar in Python 3 Using Tkinter and TTK","CODINGDC","•","5.3K views","1 year ago",""
"https://www.youtube.com/watch?v=rzEXSEkS8gM","https://i.ytimg.com/vi/rzEXSEkS8gM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDTI695j0jqS5JeuHb5g6ReZNxwtg","29:46","How to make a website with Python and Django - STATIC FRONTEND ASSETS (E06)","Hacker Shack","•","42K views","2 years ago","Verified"
"https://www.youtube.com/watch?v=akXfF066MY0","https://i.ytimg.com/vi/akXfF066MY0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDGNE6qW3b__qCdpfKMHTvr49SfeA","13:57","Bootstrap 5 Navbar Tutorial","A Designer Who Codes","•","111K views","2 years ago",""
"https://www.youtube.com/watch?v=JxzZxdht-XY","","2:56:24","Django Tutorial In Hindi","CodeWithHarry","•","1.3M views","2 years ago","Verified"
"https://www.youtube.com/watch?v=PS903MeNDJk","","19:33","4 - Python & Python Virtual Environment Setup on macOS - Python & Django 3.2 Tutorial Series","CodingEntrepreneurs","•","22K views","1 year ago","Verified"
"https://www.youtube.com/watch?v=U-R89TfvVbs","","5:47","Think twice about using evt.target!","Formidable","•","18 views","5 days ago",""
"https://www.youtube.com/watch?v=G63VpHX-sL4","","6:21","create Round Button in kivy | kivy tutorial for beginners 2021 | app development tutorial in python","echocoding","•","313 views","1 year ago",""
"https://www.youtube.com/watch?v=0RW4V7-a5FU","","30:54","Solana Workshop: Journal Program","Joseph Caulfield","•","7 views","7 days ago",""
"https://www.youtube.com/watch?v=bQ1eU2dIg20","","1:05:41","Deploy de aplicaciones Django a producción pt2 - #LateNightCode","codigofacilito","•","3.8K views","Streamed 11 months ago","Verified"
"https://www.youtube.com/watch?v=Au6FPjkgbUE","","6:40","How to make Popup Window with Python Tkinter - Basic GUI #6","StudyWithMe","•","7.9K views","1 year ago",""
"https://www.youtube.com/watch?v=UM_lIh2_RIQ","","48:13","Part 7 | Project 2 Netflix | REST API | Axios | TMDB | React Malayalam Tutorial | React Challenge","Brototype Malayalam","•","30K views","1 year ago","Verified"
"https://www.youtube.com/watch?v=bMknfKXIFA8","","11:55:28","React Course - Beginner's Tutorial for React JavaScript Library [2022]","freeCodeCamp.org","•","2.4M views","1 year ago","Verified"
"https://www.youtube.com/watch?v=qwFBXuEeg1U","","5:51:59","Django Ecommerce Project | Django Project | Cart,Wishlist,Payment Gateway,Login Authentication","Nilesh Technology","•","33K views","4 months ago",""
"https://www.youtube.com/watch?v=B-JSp7oMToY","","2:10:38","Fully Responsive Django Website Tutorial for Beginners in 2021 | Portfolio website| Bootstrap| Hindi","Saurabh Modi","•","10K views","1 year ago",""
"https://www.youtube.com/watch?v=8Se0EmBzxUA","","55:05","Como Integrar Bootstrap con DJANGO","Pyarmando Academy","•","1.3K views","1 year ago",""
"https://www.youtube.com/watch?v=ns7cmSaiA9E","","3:15:48","Créer une app web moderne de A à Z avec Python","Docstring","•","107K views","8 months ago",""
"https://www.youtube.com/watch?v=aPcBZMHs6uQ","","3:00","JavaScript Critical Parts 1210 CommonJS in Browsers","Fukurou Study","•","No views","5 days ago",""
"https://www.youtube.com/watch?v=4Gi1sKKn_Ts","","2:53","Tkinter create dark title bar","Unnamedbuthere _","•","1.6K views","1 year ago",""
"https://www.youtube.com/watch?v=pcEk6SPLHrc","","5:41","ChatGPT ganz einfach in die Google-Suche (Browser) einbinden","Sara-Liya","•","203 views","2 days ago",""
"https://www.youtube.com/watch?v=AgdvLpHMw28","","2:55","tkinter cursor","Tech Moha","•","126 views","1 year ago",""
"https://www.youtube.com/watch?v=FDdwS09EHlY","","22:47","Python - War (card game)","James Kimbell","•","3.1K views","1 year ago",""
"https://www.youtube.com/watch?v=JxzZxdht-XY","https://i.ytimg.com/vi/JxzZxdht-XY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCFjMksqVIrkpHt_g4qrXLzqY35fQ","2:56:24","Django Tutorial In Hindi","CodeWithHarry","•","1.3M views","2 years ago","Verified"
"https://www.youtube.com/watch?v=PS903MeNDJk","https://i.ytimg.com/vi/PS903MeNDJk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCBpgNQ0bSY1nq0XYCroSD1MkYe_Q","19:33","4 - Python & Python Virtual Environment Setup on macOS - Python & Django 3.2 Tutorial Series","CodingEntrepreneurs","•","22K views","1 year ago","Verified"
"https://www.youtube.com/watch?v=U-R89TfvVbs","https://i.ytimg.com/vi/U-R89TfvVbs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBksESHjid7enCIg679rKpypsz_6A","5:47","Think twice about using evt.target!","Formidable","•","18 views","5 days ago",""
"https://www.youtube.com/watch?v=G63VpHX-sL4","https://i.ytimg.com/vi/G63VpHX-sL4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBm_mh7yyWHI7Rce7_KRpvQRhLmuw","6:21","create Round Button in kivy | kivy tutorial for beginners 2021 | app development tutorial in python","echocoding","•","313 views","1 year ago",""
"https://www.youtube.com/watch?v=0RW4V7-a5FU","https://i.ytimg.com/vi/0RW4V7-a5FU/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGggaChoMA8=&rs=AOn4CLDUhLDQ4sUJVwesR2Ch7sPim6yJDQ","30:54","Solana Workshop: Journal Program","Joseph Caulfield","•","7 views","7 days ago",""
"https://www.youtube.com/watch?v=bQ1eU2dIg20","https://i.ytimg.com/vi/bQ1eU2dIg20/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGDIgMih_MA8=&rs=AOn4CLBhLlhmMgupu5AQGtDzdM-DFXDNlg","1:05:41","Deploy de aplicaciones Django a producción pt2 - #LateNightCode","codigofacilito","•","3.8K views","Streamed 11 months ago","Verified"
"https://www.youtube.com/watch?v=Au6FPjkgbUE","https://i.ytimg.com/vi/Au6FPjkgbUE/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AHUBoAC4AOKAgwIABABGGUgZShlMA8=&rs=AOn4CLCkppYEXf5tNo4RLH-cylQxoAmYJw","6:40","How to make Popup Window with Python Tkinter - Basic GUI #6","StudyWithMe","•","7.9K views","1 year ago",""
"https://www.youtube.com/watch?v=UM_lIh2_RIQ","https://i.ytimg.com/vi/UM_lIh2_RIQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLClLsEPbnN2I20SYGQqAtw_W6AJ-Q","48:13","Part 7 | Project 2 Netflix | REST API | Axios | TMDB | React Malayalam Tutorial | React Challenge","Brototype Malayalam","•","30K views","1 year ago","Verified"
"https://www.youtube.com/watch?v=bMknfKXIFA8","https://i.ytimg.com/vi/bMknfKXIFA8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAvAg7_6_gJcH1ENHOXmXi-kBbxVA","11:55:28","React Course - Beginner's Tutorial for React JavaScript Library [2022]","freeCodeCamp.org","•","2.4M views","1 year ago","Verified"
"https://www.youtube.com/watch?v=qwFBXuEeg1U","https://i.ytimg.com/vi/qwFBXuEeg1U/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAjoQLahNKEZ40pc3Mj1CEbLrim1w","5:51:59","Django Ecommerce Project | Django Project | Cart,Wishlist,Payment Gateway,Login Authentication","Nilesh Technology","•","33K views","4 months ago",""
"https://www.youtube.com/watch?v=B-JSp7oMToY","https://i.ytimg.com/vi/B-JSp7oMToY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDAe54aNDrOrghz58ewfjmnfW0wEQ","2:10:38","Fully Responsive Django Website Tutorial for Beginners in 2021 | Portfolio website| Bootstrap| Hindi","Saurabh Modi","•","10K views","1 year ago",""
"https://www.youtube.com/watch?v=8Se0EmBzxUA","https://i.ytimg.com/vi/8Se0EmBzxUA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDPGN_KCSIwtLQ3fD1JL406v0u8Ew","55:05","Como Integrar Bootstrap con DJANGO","Pyarmando Academy","•","1.3K views","1 year ago",""
"https://www.youtube.com/watch?v=ns7cmSaiA9E","https://i.ytimg.com/vi/ns7cmSaiA9E/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDy20IdGC3S30Fj5qduzuVUqWe23A","3:15:48","Créer une app web moderne de A à Z avec Python","Docstring","•","107K views","8 months ago",""
"https://www.youtube.com/watch?v=aPcBZMHs6uQ","https://i.ytimg.com/vi/aPcBZMHs6uQ/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGF0gXShdMA8=&rs=AOn4CLAYK9fsG9JG26rQ_ED-ALQh-3yx7A","3:00","JavaScript Critical Parts 1210 CommonJS in Browsers","Fukurou Study","•","No views","5 days ago",""
"https://www.youtube.com/watch?v=4Gi1sKKn_Ts","https://i.ytimg.com/vi/4Gi1sKKn_Ts/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB3xnToD1Bs3Zb6cedI-nT0crk9Jw","2:53","Tkinter create dark title bar","Unnamedbuthere _","•","1.6K views","1 year ago",""
"https://www.youtube.com/watch?v=pcEk6SPLHrc","https://i.ytimg.com/vi/pcEk6SPLHrc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCGAlXWxQwUz7dEBiaW9ocl4RB2KQ","5:41","ChatGPT ganz einfach in die Google-Suche (Browser) einbinden","Sara-Liya","•","203 views","2 days ago",""
"https://www.youtube.com/watch?v=AgdvLpHMw28","https://i.ytimg.com/vi/AgdvLpHMw28/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBH_JZJpRselPicwuEfupLZecJBwQ","2:55","tkinter cursor","Tech Moha","•","126 views","1 year ago",""
"https://www.youtube.com/watch?v=FDdwS09EHlY","https://i.ytimg.com/vi/FDdwS09EHlY/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AHUBoAC4AOKAgwIABABGEMgUShyMA8=&rs=AOn4CLBwz9XvLQmNpH3wdSwW5iIYqJQwQw","22:47","Python - War (card game)","James Kimbell","•","3.1K views","1 year ago",""
"https://www.youtube.com/watch?v=azA3Fh_YV4A","https://i.ytimg.com/vi/azA3Fh_YV4A/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDT5j_qipH9v7LJE9XTMv7ynvO5rA","57:17","How To Create a full Website Using HTML & CSS","bhvishya ki aur ek kadam","•","791 views","4 days ago",""
"https://www.youtube.com/watch?v=Dd7DpBccgrs","https://i.ytimg.com/vi/Dd7DpBccgrs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCmuC-ht114AhJTd8OFc9fLmU5fCw","3:32","How to set bold or italic text in Python? || Console Extractor || Part 3","Muhammad Faran Aiki","•","4.4K views","2 years ago",""
"https://www.youtube.com/watch?v=MJDWTyZWMBU","","4:59","Open and Close windows in Tkinter || Tkinter","Fun With Code","•","3.2K views","10 months ago",""
"https://www.youtube.com/shorts/xJNKaTXJVBY","","SHORTS","Microprocessor Project Work","Snake In Code","•","1.2K views","2 days ago",""
"https://www.youtube.com/shorts/pTaCYCO60Ng","","SHORTS","software Engineer, working late night #developer","Programmer_py","•","38 views","7 days ago",""
"https://www.youtube.com/watch?v=GhcRxZt_aRs","","8:12","Is ChatGPT is giving out users' info?","Alex Ziskind","•","6.3K views","20 hours ago",""
"https://www.youtube.com/watch?v=aTlhf2hPp4k","","LIVE","🔴 LIVE - CODE Q&A | Ask me any CODE question | !today | !support | !faq | !email | !schedule","Coding Garden","•","37 watching","",""
"https://www.youtube.com/watch?v=NWquYiEamMQ","","1:01","23 February 2023","Aaryan","•","11 views","6 days ago",""
"https://www.youtube.com/watch?v=azA3Fh_YV4A","https://i.ytimg.com/vi/azA3Fh_YV4A/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDT5j_qipH9v7LJE9XTMv7ynvO5rA","57:17","How To Create a full Website Using HTML & CSS","bhvishya ki aur ek kadam","•","791 views","4 days ago",""
"https://www.youtube.com/watch?v=MJDWTyZWMBU","https://i.ytimg.com/vi/MJDWTyZWMBU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDAk1Mwqd5rABRcng1GXleqoTi1xg","4:59","Open and Close windows in Tkinter || Tkinter","Fun With Code","•","3.2K views","10 months ago",""
"https://www.youtube.com/shorts/xJNKaTXJVBY","https://i.ytimg.com/vi/xJNKaTXJVBY/hq2.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAHABwAEG8AEB-AHOBYACgAqKAgwIABABGDsgUShyMA8=&rs=AOn4CLAt2gLOSkWhJSqbo8BKfdOyNKkWBQ","SHORTS","Microprocessor Project Work","Snake In Code","•","1.2K views","2 days ago",""
"https://www.youtube.com/shorts/pTaCYCO60Ng","https://i.ytimg.com/vi/pTaCYCO60Ng/hq2.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAHABwAEG8AEB-AHOBYACgAqKAgwIABABGGUgZShlMA8=&rs=AOn4CLDV7zMi54EChym91Wvh0CnIymsf6w","SHORTS","software Engineer, working late night #developer","Programmer_py","•","38 views","7 days ago",""
"https://www.youtube.com/watch?v=GhcRxZt_aRs","https://i.ytimg.com/vi/GhcRxZt_aRs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAbbhb4ruEeMSWcwyHeC3VxbeoTlg","8:12","Is ChatGPT is giving out users' info?","Alex Ziskind","•","6.3K views","20 hours ago","Verified"
"https://www.youtube.com/watch?v=aTlhf2hPp4k","https://i.ytimg.com/vi/aTlhf2hPp4k/hqdefault_live.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBtYUjPiiYLENVYih9sCRWK9TBhPg","LIVE","🔴 LIVE - CODE Q&A | Ask me any CODE question | !today | !support | !faq | !email | !schedule","Coding Garden","•","37 watching","","Verified"
"https://www.youtube.com/watch?v=NWquYiEamMQ","https://i.ytimg.com/vi/NWquYiEamMQ/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AHOBYACgAqKAgwIABABGH8gOyglMA8=&rs=AOn4CLCpQ5CDA8PjTZJp7u2pd758zJEfXw","1:01","23 February 2023","Aaryan","•","11 views","6 days ago",""
"https://www.youtube.com/watch?v=Dd7DpBccgrs","data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII=","3:32","How to set bold or italic text in Python? || Console Extractor || Part 3","Muhammad Faran Aiki","•","4.4K views","2 years ago",""
"https://www.youtube.com/watch?v=MJDWTyZWMBU","data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII=","4:59","Open and Close windows in Tkinter || Tkinter","Fun With Code","•","3.2K views","10 months ago",""
"https://www.youtube.com/shorts/xJNKaTXJVBY","data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII=","SHORTS","Microprocessor Project Work","Snake In Code","•","1.2K views","2 days ago",""
"https://www.youtube.com/shorts/pTaCYCO60Ng","data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII=","SHORTS","software Engineer, working late night #developer","Programmer_py","•","38 views","7 days ago","Watch later"
"https://www.youtube.com/watch?v=GhcRxZt_aRs","data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII=","8:12","Is ChatGPT is giving out users' info?","Alex Ziskind","•","6.3K views","20 hours ago","Verified"
"https://www.youtube.com/watch?v=aTlhf2hPp4k","data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII=","LIVE","🔴 LIVE - CODE Q&A | Ask me any CODE question | !today | !support | !faq | !email | !schedule","Coding Garden","•","37 watching","","Verified"
"https://www.youtube.com/watch?v=NWquYiEamMQ","data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII=","1:01","23 February 2023","Aaryan","•","11 views","6 days ago",""
